0.4970007,0
1.0107,0
2.552025,0
3.065101,0
3.065101,1
3.578669,0
5.119368,1
5.632933,0
6.660067,0
7.687639,0
8.200908,0
10.7686,2
14.36439,0
14.87796,0
15.39152,0
17.44581,0
22.06881,0
22.06881,2
22.58236,0
23.09577,0
23.60934,0
23.60934,2
24.12291,0
24.63647,0
25.15016,0
25.6636,0
30.29706,0
30.81078,0
31.83776,2
33.37875,2
33.89203,2
34.4056,2
34.91917,2
35.43276,2
36.97354,3
37.48741,2
38.51413,2
39.02794,2
39.54137,3
40.56882,0
41.08197,0
41.08197,2
41.59563,0
41.59563,2
42.10931,0
42.62267,2
44.16337,2
44.67711,2
45.1905,2
47.24477,2
48.78547,2
51.35356,0
52.894,2
53.40768,2
53.40768,3
53.92159,2
57.51624,2
58.02967,2
60.0842,0
60.58467,0
61.09824,0
61.61224,0
62.12537,0
63.65471,2
65.19585,2
66.73701,2
67.25072,3
68.2778,2
69.30487,2
72.38625,2
72.89981,2
74.44051,2
75.98232,1
75.98232,2
77.00938,2
78.03654,2
78.55008,2
79.06367,2
79.57721,2
81.63148,2
83.17218,2
85.22649,2
86.25358,3
86.76729,2
87.79449,3
91.38924,2
91.90281,2
93.95717,2
96.52512,2
98.0657,0
98.57918,0
99.09274,0
99.60635,0
100.1199,0
100.6334,0
101.147,0
101.6609,0
101.6609,2
102.1743,0
102.1743,2
102.688,0
104.2284,2
105.2555,2
107.3038,2
108.3309,0
109.358,2
109.8718,0
111.4123,1
112.4394,2
113.9732,3
116.0278,2
116.541,2
117.0546,0
117.0546,3
117.5682,0
118.0817,0
118.5953,0
119.109,2
120.136,0
121.6767,2
125.2717,2
128.8666,2
129.3802,2
130.4073,2
130.9209,2
132.9751,2
134.0027,2
136.5706,0
137.0841,0
137.5977,0
138.625,0
139.1384,0
140.1655,2
143.2469,3
145.3012,2
145.8148,2
146.3283,2
146.8419,3
147.869,2
148.3829,2
148.3829,3
148.8962,2
150.4369,3
152.4911,2
152.4911,3
153.0047,2
154.5462,2
156.6005,3
157.1141,3
157.6302,3
158.1437,2
