1.010567,1
2.037701,0
2.551268,1
4.091967,1
5.632667,1
8.714067,1
11.2819,2
12.30903,1
12.8226,2
13.84974,2
14.87687,1
17.46304,2
17.9766,2
21.058,2
22.59902,0
23.11227,2
23.62584,2
23.62584,3
24.65378,2
25.68092,1
25.68092,2
27.22165,1
31.84372,1
35.43941,1
36.46675,2
36.98011,0
38.52081,0
40.06158,0
41.60221,0
41.60221,2
42.11631,0
42.62935,1
43.14315,0
44.17032,1
44.68361,0
45.71094,1
47.25167,2
47.76505,0
49.30608,0
53.41729,2
57.01254,0
58.55324,0
65.22961,0
68.3112,0
71.39246,0
72.9334,0
74.47432,0
76.01457,1
77.04386,2
77.55711,0
77.55711,2
79.09967,0
80.12698,2
80.64082,0
81.6675,2
82.18107,0
83.2082,2
83.72177,0
85.26247,0
86.28999,2
86.80324,0
87.8303,2
88.33042,0
88.84417,2
89.35756,2
89.87134,0
91.92539,2
92.43937,2
92.95252,1
93.46629,2
93.97966,2
94.49323,1
95.00679,2
95.52046,2
96.54749,2
97.57462,2
98.0882,2
98.60176,2
98.60176,3
100.1425,2
101.1698,0
101.1698,2
101.6835,2
106.3053,1
106.8188,0
107.3327,0
108.3595,0
112.4682,1
112.9823,0
113.4954,0
114.5225,0
117.0904,2
119.1446,0
119.1446,1
119.6582,1
120.6853,0
122.2264,0
122.7396,0
124.7938,1
125.3076,0
125.3076,1
126.8482,0
133.0109,2
1.010458,1
2.037592,0
2.551158,1
1.971434,1
3.959433,1
4.357204,0
5.947465,0
6.345034,0
7.140296,1
8.333212,0
9.525834,0
10.32103,1
11.51383,0
11.91143,1
12.30917,1
13.50184,2
13.89943,2
14.29703,2
16.68264,2
17.47803,2
20.26103,0
20.65863,2
21.05623,2
21.85143,2
22.24914,0
22.64663,0
23.83979,2
24.63463,2
28.61063,0
29.40583,1
32.58664,1
32.98423,0
35.36983,0
35.36983,2
35.76743,0
38.55063,0
41.73143,1
42.12903,0
42.52663,0
46.90055,3
49.28584,0
53.26183,0
53.65944,0
54.05703,0
54.85223,2
55.64743,0
57.63593,2
58.43102,0
58.82823,0
65.18983,0
77.51543,0
77.91303,2
78.31063,2
79.10583,0
79.50343,2
79.90103,1
79.90103,2
80.69624,0
81.09383,2
81.49143,1
81.49143,2
83.08183,2
85.06983,2
85.46743,2
86.26263,2
87.85303,2
88.25063,1
88.25063,3
88.64823,3
89.44344,2
91.82903,2
92.62424,3
93.02184,0
93.41943,2
93.81703,1
93.81703,2
94.61224,0
95.00983,2
95.40743,2
95.80504,2
96.60023,2
96.99783,2
97.39543,1
97.79304,1
97.79304,2
98.19064,1
99.78104,0
100.1786,2
100.5762,0
100.974,2
101.3717,1
101.769,2
102.1666,0
102.5642,1
102.962,0
103.757,0
104.1546,0
104.5526,0
105.3474,1
106.5402,1
106.9379,0
107.733,0
107.733,2
108.1306,1
108.5282,0
109.3234,1
111.709,0
111.709,2
112.5048,1
113.697,2
114.4922,0
115.2874,0
116.4807,0
118.866,1
119.661,1
120.0589,1
120.4562,1
121.649,2
122.0466,2
122.4442,2
122.8422,2
123.2394,1
123.637,2
129.2034,2
131.1914,2
132.3842,2
134.3722,2
138.3482,2
